site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,no.bees,genus,species,caste,behaviour,plant.species,resource.coll
Avery.Wash,AW,2015,13-May-15,133,1,JEO,11:45:00,12:30:00,45,clear.warm,dry,d,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,13-May-15,133,1,JEO,11:45:00,12:30:00,45,clear.warm,wet,w,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,21-May-15,141,2,JEO,13:35:00,14:55:00,80,cloudy.warm,aspen,a,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar
Avery.Wash,AW,2015,21-May-15,141,2,JEO,13:35:00,14:55:00,80,cloudy.warm,dry,d,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,21-May-15,141,2,JEO,13:35:00,14:55:00,80,cloudy.warm,dry,d,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,21-May-15,141,2,JEO,13:35:00,14:55:00,80,cloudy.warm,wet,w,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,21-May-15,141,2,JEO,13:35:00,14:55:00,80,cloudy.warm,wet,w,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,21-May-15,141,2,JEO,13:35:00,14:55:00,80,cloudy.warm,wet,w,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,21-May-15,141,2,JEO,13:35:00,14:55:00,80,cloudy.warm,wet,w,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,21-May-15,141,2,JEO,13:35:00,14:55:00,80,cloudy.warm,wet,w,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,21-May-15,141,2,JEO,13:35:00,14:55:00,80,cloudy.warm,wet,w,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,21-May-15,141,2,JEO,13:35:00,14:55:00,80,cloudy.warm,wet,w,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,29-May-15,149,3,JEO,16:08:00,17:08:00,60,cloudy.mild,wet,w,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,NA
Avery.Wash,AW,2015,29-May-15,149,3,JEO,16:08:00,17:08:00,60,cloudy.mild,wet,w,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,JEO,09:35:00,10:35:00,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,JEO,09:35:00,10:35:00,60,clear.warm,dry,d,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,JEO,09:35:00,10:35:00,60,clear.warm,dry,d,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,JEO,09:35:00,10:35:00,60,clear.warm,dry,d,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,JEO,09:35:00,10:35:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,NA
Avery.Wash,AW,2015,2-Jun-15,153,4,JEO,09:35:00,10:35:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,16:08:00,17:08:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Mertensia.fusiformis,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,16:08:00,17:08:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Mertensia.fusiformis,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,16:08:00,17:08:00,60,clear.warm,aspen,a,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,16:08:00,17:08:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,NA
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,16:08:00,17:08:00,60,clear.warm,wet,w,1,Bombus,appositus,q,ns,NA,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,ns,NA,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,ns,NA,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,dry,d,1,Bombus,appositus,q,ns,NA,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,wet,w,1,Bombus,appositus,q,ft,NA,NA
Avery.Wash,AW,2015,17-Jun-15,168,6,JEO,14:20:00,15:20:00,60,clear.warm,wet,w,1,Bombus,appositus,q,ns,NA,NA
Avery.Wash,AW,2015,19-Jun-15,170,6,JEO,14:30:00,15:00:00,30,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,NA
Avery.Wash,AW,2015,19-Jun-15,170,6,JEO,14:30:00,15:00:00,30,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,NA
Avery.Wash,AW,2015,19-Jun-15,170,6,JEO,14:30:00,15:00:00,30,clear.warm,aspen,a,1,Bombus,flavifrons,q,ns,NA,NA
Avery.Wash,AW,2015,19-Jun-15,170,6,JEO,14:30:00,15:00:00,30,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,NA
Avery.Wash,AW,2015,19-Jun-15,170,6,JEO,14:30:00,15:00:00,30,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Distegia.involucrata,NA
Avery.Wash,AW,2015,19-Jun-15,170,6,JEO,14:30:00,15:00:00,30,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,NA
Avery.Wash,AW,2015,19-Jun-15,170,6,JEO,14:30:00,15:00:00,30,clear.warm,wet,w,1,Bombus,bifarius,q,ns,NA,NA
Avery.Wash,AW,2015,26-Jun-15,177,7,JEO,12:35:00,13:35:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,NA
Avery.Wash,AW,2015,26-Jun-15,177,7,JEO,12:35:00,13:35:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,NA
Avery.Wash,AW,2015,26-Jun-15,177,7,JEO,12:35:00,13:35:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Lathyrus.leucanthus,NA
Avery.Wash,AW,2015,26-Jun-15,177,7,JEO,12:35:00,13:35:00,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,NA
Avery.Wash,AW,2015,26-Jun-15,177,7,JEO,12:35:00,13:35:00,60,clear.warm,dry,d,1,Bombus,nevadensis,q,ft,NA,NA
Avery.Wash,AW,2015,26-Jun-15,177,7,JEO,12:35:00,13:35:00,60,clear.warm,wet,w,1,Bombus,nevadensis,q,frg,Hydrophyllum.fendleri,NA
Avery.Wash,AW,2015,26-Jun-15,177,7,JEO,12:35:00,13:35:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,NA
Avery.Wash,AW,2015,26-Jun-15,177,7,JEO,12:35:00,13:35:00,60,clear.warm,wet,w,1,Bombus,appositus,q,ns,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,appositus,q,ft,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,ns,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Lathyrus.leucanthus,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Vicia.americana,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Vicia.americana,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Lathyrus.leucanthus,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,dry,d,1,Bombus,appositus,q,ft,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Aquilegia.coerulea,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Hydrophyllum.fendleri,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO.JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,rufocinctus,q,frg,Hydrophyllum.fendleri,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,appositus,q,ft,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,nevadensis,q,ft,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,ft,NA,NA
Avery.Wash,AW,2015,2-Jul-15,183,8,JEO+JAB,10:15:00,11:15:00,60,clear.warm,wet,w,1,Bombus,insularis,q,ns,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,aspen,a,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,aspen,a,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,JEO.GAH,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,appositus,w,frg,Vicia.americana,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,JEO.GAH,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,appositus,w,frg,Vicia.americana,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,JEO.GAH,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,appositus,w,frg,Vicia.americana,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,mixtus,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,mixtus,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,mixtus,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,bifarius,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,bifarius,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,flavifrons,w,frg,Vicia.americana,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,flavifrons,q,frg,Vicia.americana,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,flavifrons,q,frg,Vicia.americana,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,dry,d,1,Bombus,appositus,q,ft,NA,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,appositus,q,frg,Hydrophyllum.fendleri,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,mixtus,w,frg,Hydrophyllum.fendleri,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,JEO.GAH,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,rufocinctus,q,frg,Dugaldia.hoopesii,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Mertensia.ciliata,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,w,frg,Vicia.americana,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,flavifrons,q,frg,Vicia.americana,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,JEO.GAH,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,appositus,w,frg,Vicia.americana,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,NA
Avery.Wash,AW,2015,10-Jul-15,191,9,GAH+JEO,09:45:00,10:45:00,60,cloudy.mild,wet,w,1,Bombus,appositus,q,ns,NA,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,w,frg,Aconitum.columbianum,nectar
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00,11:20:00,60,partlycloudy.warm.recentrain,dry,d,1,Bombus,appositus,w,frg,Vicia.americana,NA
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00,11:20:00,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,NA
Frogs.Pond,FP,2015,9-Jul-15,190,9,JEO,12:50:00,13:50:00,60,partlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Vicia.americana,nectar
Gothic.Spires,GS,2015,10-Jul-15,191,9,JEO.GAH,13:10:00,14:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Aconitum.columbianum,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,dry,d,1,Bombus,californicus,w,frg,Vicia.americana,nectar
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,dry,d,1,Bombus,mixtus,q,frg,Dugaldia.hoopesii,nectar
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,dry,d,1,Bombus,appositus,q,ns,NA,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Vicia.americana,nectar
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Helianthella.quinquenervis,nectar
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,mixtus,w,frg,Helianthella.quinquenervis,nectar
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,15:00:00,16:00:00,60,partlycloudy.warm,aspen,a,1,Bombus,appositus,w,frg,Helianthella.quinquenervis,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Hydrophyllum.fendleri,nectar
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Hydrophyllum.fendleri,nectar
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Hydrophyllum.fendleri,pollen
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,mixtus,w,frg,Erigeron.elatior,nectar
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,15:00:00,16:00:00,60,partlycloudy.warm,dry,d,1,Bombus,appositus,w,ft,NA,NA
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,15:00:00,16:00:00,60,partlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,NA
Rosy.Hills,RH,2015,9-Jul-15,190,9,JEO,15:00:00,16:00:00,60,partlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,appositus,q,ft,NA,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,appositus,q,ft,NA,NA
Avery.Wash,AW,2015,16-Jul-15,197,10,JEO,14:05:00,15:05:00,60,clear.warm,wet,w,1,Bombus,appositus,q,ns,NA,NA
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,aspen,a,1,Bombus,mixtus,m,frg,Erigeron.elatior,nectar
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,aspen,a,1,Bombus,mixtus,w,frg,Erigeron.elatior,nectar
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,aspen,a,1,Bombus,bifarius,w,frg,Ligularia.bigelovii,nectar
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,w,frg,Aconitum.columbianum,nectar
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,w,frg,Aconitum.columbianum,nectar
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Heterotheca.villosa,pollen
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Helianthella.quinquenervis,nectar
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,q,frg,Ligularia.bigelovii,nectar
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Erigeron.elatior,nectar
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Erigeron.elatior,nectar
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Erigeron.elatior,nectar
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Erigeron.elatior,nectar
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,w,frg,Erigeron.elatior,nectar
Avery.Wash,AW,2015,27-Jul-15,208,11,JEO,16:40:00,17:40:00,60,partlycloudy.warm,dry,d,1,Bombus,mixtus,w,frg,Ligularia.bigelovii,nectar.and.pollen
